loss,acc,acc_5,val_loss,val_acc,val_acc_5
2.985926633383952,20.971514,59.526466,2.512370753288269,34.099575,77.28284
2.6468687629213137,30.226934,70.79347,2.348009023423922,40.646187,79.61335
2.4420297818929972,37.12266,76.971725,2.0921111118995537,50.02648,87.3411
2.304583358724101,41.873936,80.90455,2.007601493496006,52.695972,88.49046
2.193388022938553,46.13361,83.31207,1.921048372680858,54.984108,90.56144
2.1079617051445707,48.987564,85.3396,1.8452516539622161,58.62288,91.15466
2.0397837214729413,51.299423,86.819725,1.8194769962359283,60.466103,91.0911
1.981751074799064,53.818558,87.82153,1.8049087195073144,59.104874,92.13453
1.9330564881263137,55.41029,88.91901,1.718912240812334,62.8072,93.093216
1.8770240030321135,57.379356,89.76934,1.7893411353483037,60.174786,91.7161
1.8579706421920232,57.881588,90.26626,1.6484375381873826,66.03813,94.004234
1.805917706011104,60.323658,90.88276,1.6357611928955984,66.28708,94.18962
1.7853383073190443,60.674423,91.26009,1.7093495003247665,63.585804,93.056145
1.7506589816541087,62.364475,91.92442,1.6989419828026981,63.7447,93.38983
1.7319269510758977,62.683353,92.288475,1.6963760555800744,63.665253,92.92902
1.6987980669047558,64.126274,92.72427,1.638564018677857,66.12288,93.97246
1.6797295697286827,64.75606,92.88106,1.622880044832068,66.73729,94.18962
1.6688245030082003,65.547935,93.0591,1.5747238561258479,68.495766,94.58686
1.6393779828434898,66.70918,93.46567,1.5356274404768215,69.73517,95.444916
1.6257432658656115,67.208755,93.80846,1.5608778987900684,68.818855,95.1483
1.6153706792665987,67.29379,93.882866,1.529285159151433,70.11652,95.12712
1.5977803182845214,68.19196,94.060905,1.5475595138840756,69.63454,94.90996
1.590759892852939,68.327484,94.39307,1.5577389725184037,68.744705,94.47563
1.577669267346259,68.89084,94.467476,1.541366083945258,70.27542,95.12182
1.5658283845907977,69.25223,94.632225,1.5200068702132015,71.04873,95.317795
1.5523629877843013,69.786354,94.69866,1.5412005505319368,69.581566,95.11652
1.5389752272440462,70.487885,94.866066,1.4727063593217882,72.43644,95.85805
1.5268961882510153,70.92102,95.076,1.5059173163721118,71.77436,95.65678
1.5165721224684294,71.38074,95.26201,1.574944720631939,68.35805,94.94703
1.5109548213936033,71.545494,95.27264,1.4983086501137686,72.22987,95.64089
1.5016167232779418,71.78199,95.42942,1.4926759938062248,72.1875,95.815674
1.4975290744483065,72.13807,95.55697,1.4785057560872223,72.643005,95.72563
1.4900059797325913,72.480865,95.66858,1.4664809279522653,72.42585,96.318855
1.4802926194911101,72.66953,95.63138,1.4345993383456084,74.3644,95.99576
1.4682763833172467,73.373726,95.75095,1.4695353281700005,72.85487,96.191734
1.457521393388307,73.75638,95.98214,1.4746807193352005,73.04555,95.704445
1.4559260211428817,73.833435,95.899765,1.4600662867901688,73.21504,95.88983
1.4520829638250832,73.76169,96.03263,1.4309108493691785,74.29555,96.117584
1.44325032526133,74.10183,96.14423,1.4632512743190182,73.331566,95.82627
1.4399940874300847,74.184204,96.10172,1.425324636798794,74.766945,96.493645
1.4311016232383496,74.75287,96.24787,1.4170537168696775,74.95233,96.181145
1.4279802176011662,74.66252,96.35948,1.401919685581983,75.630295,96.64725
1.4262226009044519,74.55888,96.26913,1.4178326047072976,74.47563,96.50953
1.4171852258597912,75.162094,96.67304,1.5007586863081335,70.78919,95.7839
1.4074208584367012,75.88754,96.56675,1.4692603386054606,73.580505,95.67796
1.4122665461634292,75.56069,96.447174,1.4058614197423902,75.492584,96.329445
1.3982131043258978,75.919426,96.484375,1.4654988573769392,72.83898,95.7786
1.391572936051557,76.28082,96.69164,1.465736624345941,72.69598,96.03284
1.3985734717781042,75.91677,96.73682,1.5234272340596733,71.32415,95.21716
1.3869880151991942,76.63956,96.845764,1.4238352828106637,74.380295,96.382416
1.3914140065511067,76.37914,96.78731,1.485972509545795,72.35169,95.868645
1.3886149710132962,76.25425,96.79528,1.3875594561382876,75.83686,96.5519
1.3816015495329488,76.70599,96.98395,1.4570998963663133,73.24152,96.05402
1.3823431359261882,76.62362,96.79528,1.4277827998339119,74.30085,96.430084
1.382734972603467,76.47746,96.859055,1.3940813870753272,75.519066,96.83792
1.361732126498709,77.54571,97.0052,1.4058047959360025,75.4714,96.63665
1.3723694722668653,77.09396,96.90688,1.4155311392525496,75.20127,96.255295
1.363864779675088,77.17102,97.07164,1.4053118778487383,74.67161,96.65784
1.3625347719711511,77.60682,97.10352,1.3935292890516378,75.64619,96.88559
1.3606656445126954,77.62011,97.21779,1.4179184596417314,74.70339,96.38771
1.251794623882592,82.07908,98.0947,1.3031869791321835,79.5339,97.36229
1.2128725049852513,83.64955,98.42953,1.2949115900670067,79.941734,97.53708
1.1973399589864575,84.44143,98.54113,1.3018235455125065,79.66631,97.5
1.1880961421395646,84.84268,98.64211,1.2804112339423874,80.32839,97.61652
1.1782777571961993,85.257225,98.71386,1.278989865618237,80.34428,97.5
1.1712999591211073,85.491066,98.78295,1.2827764355530173,80.13771,97.44703
1.1605642773464424,85.79666,98.86001,1.28251073986797,80.17479,97.4894
1.1562701713065713,86.00393,98.913155,1.2750566815925857,80.6144,97.47352
1.15387178197199,86.3175,98.84407,1.2715119378041413,80.76271,97.632416
1.1502836228025204,86.47694,98.86798,1.276787189305839,80.51377,97.52648
1.1433275542697128,86.654976,98.8361,1.2725050037190067,80.66208,97.52648
1.1415446627707708,86.73203,98.9477,1.266385925220231,80.88454,97.66419
1.1351335125715554,86.98182,98.931755,1.2673167060997526,81.01165,97.61123
1.133819416874931,87.27679,98.90518,1.2683458110033456,80.71504,97.62712
1.1322159791479305,87.21567,98.9477,1.266827185275191,80.84216,97.690674
1.1340220269499992,87.213005,98.94239,1.2584812008728414,81.318855,97.632416
1.1294995693325185,87.56112,98.99554,1.263220961417182,81.23411,97.680084
1.1247842667662367,87.5558,99.00085,1.2751517748428602,80.64619,97.66949
1.1255311166145363,87.484055,99.08057,1.277845997729544,80.67796,97.632416
1.125818162142825,87.422935,99.02742,1.2847905791411967,80.21716,97.57415
1.1173617929017463,87.973,99.05665,1.256837086354272,81.440674,97.632416
1.11916429818082,87.65678,99.07526,1.268651882066565,80.879234,97.6536
1.11386838879715,88.13776,99.061966,1.2749242521948734,80.64089,97.6483
1.111031441866946,88.08992,99.08854,1.2720614239320918,80.56144,97.605934
1.1114999514047792,87.951744,99.11511,1.2613207627150973,81.006355,97.568855
1.1136883036011742,88.007545,99.104485,1.2676395319275937,81.03284,97.60063
1.1102517855410674,88.07132,99.13637,1.2738951375928975,80.40254,97.58475
1.1032823533022484,88.48852,99.154976,1.2663148991132187,80.942795,97.51589
1.1051977681262153,88.3902,99.15231,1.2777748744366533,80.74682,97.6589
1.1075339726850288,88.14572,99.15763,1.256602170305737,81.41419,97.6589
1.0903968523148777,88.99341,99.17358,1.2703752885430546,80.64619,97.62712
1.089678744069573,89.1555,99.22938,1.2538718433703406,81.47775,97.82309
1.0884200223043663,89.19005,99.258606,1.3089623990705457,79.07309,97.45233
1.0892248974770915,89.19005,99.27987,1.258585637908871,81.043434,97.55826
1.0860551628125767,89.30166,99.26923,1.2618386684837988,81.18644,97.58475
1.0843144346053908,89.30166,99.2905,1.2664902246604532,80.75212,97.60063
1.0814744610162008,89.41061,99.25063,1.2611042511665216,81.08581,97.73835
1.0842959143880273,89.43718,99.26923,1.2680932030839436,80.693855,97.643005
1.0848872743699016,89.18739,99.30378,1.2497244075193243,81.65784,97.632416
1.0807632185569427,89.373405,99.27987,1.272706474894184,80.46081,97.52119
1.0785185465601836,89.60459,99.26923,1.2537646548222687,81.48835,97.680084
1.0828442096101993,89.3176,99.30378,1.2647635021452177,81.016945,97.6483
1.0823408556835992,89.31229,99.33035,1.2850815215353237,80.03708,97.441734
1.0808146056674777,89.434525,99.30378,1.2747347259925583,80.55085,97.61652
1.0837714251409583,89.275085,99.19218,1.264987812810025,80.942795,97.57415
1.0788992488262605,89.56207,99.29847,1.281718707488755,80.23835,97.54237
1.0824005891676662,89.46375,99.27987,1.2631302615343514,80.99576,97.58475
1.0817072653040594,89.39466,99.34099,1.261420129113278,81.318855,97.706566
1.0800384738210107,89.33886,99.29315,1.2554348499087964,81.38771,97.71716
1.0745019345056444,89.779976,99.301125,1.2515696210376286,81.29767,97.79131
1.0761118215971253,89.73214,99.319725,1.250471811173326,81.631355,97.63771
1.0753539071804812,89.631165,99.34364,1.2869711451611276,79.96292,97.52119
1.0759683274695662,89.77466,99.35427,1.2374704144768796,82.10805,97.78602
1.0765068932455413,89.58067,99.3463,1.2424669043492462,82.03919,97.75953
1.0785372882675963,89.60459,99.29847,1.2421406857037949,81.954445,97.743645
1.0750194246671638,89.66305,99.35959,1.2655102606547082,80.76271,97.66419
1.0782020089983129,89.65242,99.301125,1.2649716268151494,80.95339,97.60063
1.0825431748312346,89.4425,99.314415,1.2571707062802073,81.255295,97.58475
1.0726458832722943,89.80123,99.3463,1.2703811928377313,80.704445,97.568855
1.0778832647467957,89.69494,99.24532,1.2455278010691626,82.081566,97.8125
